short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
64,8341,2,262392,8341,True,plasmid
65,8293,1,2641299,8293,True,chromosome
66,7941,1,2641299,7908,True,chromosome
67,7603,1,2641299,7603,True,chromosome
68,7181,2,262392,7181,True,plasmid
69,6692,1,2641299,6692,True,chromosome
70,6687,1,2641299,6687,True,chromosome
71,6309,1,2641299,6309,True,chromosome
72,6219,2,262392,6219,True,plasmid
73,6180,1,2641299,6180,True,chromosome
74,6138,2,262392,6138,True,plasmid
75,5880,2,262392,5880,True,plasmid
76,5873,2,262392,5873,True,plasmid
77,5534,2,262392,5534,True,plasmid
78,5115,1,2641299,5081,True,chromosome
79,5028,1,2641299,5028,True,chromosome
80,4818,2,262392,4818,True,plasmid
81,4787,4,4787,4787,True,plasmid
82,4671,2,262392,4671,True,plasmid
83,4637,1,2641299,4637,True,chromosome
84,4610,1,2641299,4610,True,chromosome
85,4303,1,2641299,4303,True,chromosome
86,3701,2,262392,3701,True,plasmid
87,3672,2,262392,3672,True,plasmid
88,3199,5,3199,3199,True,plasmid
89,3136,1,2641299,3136,True,chromosome
90,2958,1,2641299,2958,True,chromosome
91,2761,NA,NA,2761,NA,ambiguous
92,2637,2,262392,2637,True,plasmid
93,2524,2,262392,2524,True,plasmid
94,2488,1,2641299,2488,True,chromosome
95,2410,1,2641299,2410,True,chromosome
96,2366,6,2282,2282,False,no_label
97,2344,NA,NA,2344,NA,ambiguous
98,2258,2,262392,2258,True,plasmid
99,2215,1,2641299,2215,True,chromosome
100,2159,2,262392,2159,True,plasmid
101,2005,2,262392,2005,True,plasmid
102,1928,7,1928,1928,True,plasmid
103,1794,NA,NA,1794,NA,ambiguous
104,1592,3,10584,1592,False,no_label
105,1514,3,10584,1514,False,no_label
106,1514,1,2641299,1514,True,chromosome
107,1503,1,2641299,1503,True,chromosome
108,1502,2,262392,1502,True,plasmid
109,1466,NA,NA,1466,NA,ambiguous
110,1324,1,2641299,1324,True,chromosome
111,1311,2,262392,1311,True,plasmid
112,1169,NA,NA,1169,NA,ambiguous
113,1139,2,262392,1139,True,plasmid
114,1077,1,2641299,1077,True,chromosome
115,1054,1,2641299,1054,True,chromosome
116,1021,1,2641299,1021,True,chromosome
117,996,2,262392,996,True,plasmid
118,856,3,10584,856,False,no_label
119,836,NA,NA,836,NA,ambiguous
121,781,2,262392,781,True,plasmid
122,755,3,10584,755,False,no_label
123,754,2,262392,754,True,plasmid
125,671,1,2641299,671,True,chromosome
126,654,1,2641299,654,True,chromosome
128,578,2,262392,578,True,plasmid
129,571,NA,NA,571,NA,ambiguous
130,567,1,2641299,567,True,chromosome
131,549,1,2641299,549,True,chromosome
132,535,2,262392,535,True,plasmid
133,531,NA,NA,531,NA,ambiguous
134,529,NA,NA,529,NA,ambiguous
135,519,1,2641299,519,True,chromosome
136,510,3,10584,510,False,no_label
137,504,1,2641299,504,True,chromosome
138,482,1,2641299,482,True,chromosome
139,475,1,2641299,475,True,chromosome
140,462,1,2641299,462,True,chromosome
142,395,2,262392,395,True,plasmid
143,393,NA,NA,393,NA,ambiguous
144,393,1,2641299,393,True,chromosome
145,389,2,262392,389,True,plasmid
146,373,3,10584,373,False,no_label
147,362,2,262392,362,True,plasmid
148,353,1,2641299,353,True,chromosome
149,334,2,262392,334,True,plasmid
150,332,NA,NA,332,NA,ambiguous
151,324,NA,NA,324,NA,ambiguous
152,316,1,2641299,316,True,chromosome
153,295,1,2641299,295,True,chromosome
154,291,NA,NA,291,NA,ambiguous
155,280,1,2641299,280,True,chromosome
156,279,1,2641299,279,True,chromosome
157,268,3,10584,268,False,no_label
158,262,1,2641299,262,True,chromosome
159,254,8,323,254,False,no_label
160,249,NA,NA,249,NA,ambiguous
161,248,NA,NA,248,NA,ambiguous
162,241,2,262392,241,True,plasmid
163,235,1,2641299,228,True,chromosome
164,233,NA,NA,233,NA,ambiguous
165,232,2,262392,232,True,plasmid
166,217,NA,NA,217,NA,ambiguous
167,195,2,262392,195,True,plasmid
168,195,1,2641299,195,True,chromosome
169,194,1,2641299,194,True,chromosome
170,189,NA,NA,189,NA,ambiguous
171,186,2,262392,107,True,plasmid
172,165,1,2641299,165,True,chromosome
173,162,2,262392,162,True,plasmid
174,162,NA,NA,162,NA,ambiguous
175,161,2,262392,161,True,plasmid
176,155,NA,NA,155,NA,ambiguous
177,149,1,2641299,149,True,chromosome
178,146,NA,NA,146,NA,ambiguous
179,143,1,2641299,143,True,chromosome
180,143,1,2641299,143,True,chromosome
181,142,NA,NA,142,NA,ambiguous
182,139,1,2641299,139,True,chromosome
185,128,NA,NA,128,NA,ambiguous
186,117,NA,NA,117,NA,ambiguous
187,114,NA,NA,114,NA,ambiguous
188,113,2,262392,113,True,plasmid
