short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
63,10363,1,2420913,10363,True,chromosome
64,9989,1,2420913,9989,True,chromosome
65,9658,1,2420913,9658,True,chromosome
66,9247,1,2420913,9247,True,chromosome
67,9038,1,2420913,9038,True,chromosome
68,8909,1,2420913,8909,True,chromosome
69,8763,1,2420913,8763,True,chromosome
70,8754,1,2420913,8754,True,chromosome
71,8439,1,2420913,8439,True,chromosome
72,8048,1,2420913,8048,True,chromosome
73,7935,1,2420913,7935,True,chromosome
74,7741,1,2420913,7741,True,chromosome
75,7370,1,2420913,7370,True,chromosome
76,7160,3,46429,7160,True,plasmid
77,7106,2,175351,7106,True,plasmid
78,7052,1,2420913,7052,True,chromosome
79,6655,1,2420913,6655,True,chromosome
80,6405,2,175351,6405,True,plasmid
81,6021,2,175351,6021,True,plasmid
82,6000,1,2420913,6000,True,chromosome
83,5967,1,2420913,5967,True,chromosome
84,5541,2,175351,3478,True,plasmid
85,5128,1,2420913,5128,True,chromosome
86,4756,2,175351,4756,True,plasmid
87,4703,1,2420913,4703,True,chromosome
88,4694,1,2420913,4694,True,chromosome
89,4624,1,2420913,4624,True,chromosome
90,4569,1,2420913,4569,True,chromosome
91,4495,2,175351,4495,True,plasmid
92,4481,1,2420913,4481,True,chromosome
93,4147,4,4147,4147,True,plasmid
94,4052,1,2420913,4052,True,chromosome
95,3991,1,2420913,3991,True,chromosome
96,3709,2,175351,3709,True,plasmid
97,3673,1,2420913,3673,True,chromosome
98,3572,2,175351,3572,True,plasmid
99,3479,3,46429,3479,True,plasmid
100,3432,1,2420913,3432,True,chromosome
101,3334,2,175351,3334,True,plasmid
102,3325,2,175351,3325,True,plasmid
103,3149,1,2420913,3149,True,chromosome
104,3106,1,2420913,3106,True,chromosome
105,3020,1,2420913,3020,True,chromosome
106,2736,2,175351,2736,True,plasmid
107,2599,1,2420913,2599,True,chromosome
108,2494,1,2420913,2494,True,chromosome
109,2435,3,46429,2435,True,plasmid
110,2222,1,2420913,2222,True,chromosome
111,2169,2,175351,2169,True,plasmid
112,2112,1,2420913,2112,True,chromosome
113,2077,2,175351,2077,True,plasmid
114,1896,2,175351,1896,True,plasmid
115,1866,2,175351,1866,True,plasmid
116,1830,1,2420913,1830,True,chromosome
117,1631,3,46429,1631,True,plasmid
118,1571,1,2420913,1571,True,chromosome
119,1504,1,2420913,1504,True,chromosome
120,1499,1,2420913,1499,True,chromosome
121,1444,3,46429,1444,True,plasmid
122,1443,1,2420913,1443,True,chromosome
123,1431,1,2420913,1431,True,chromosome
124,1377,2,175351,1377,True,plasmid
125,1343,2,175351,1343,True,plasmid
126,1315,NA,NA,1315,NA,ambiguous
127,1307,1,2420913,1307,True,chromosome
128,1304,1,2420913,1304,True,chromosome
129,1184,2,175351,1184,True,plasmid
130,1177,1,2420913,1177,True,chromosome
131,1123,2,175351,1123,True,plasmid
132,1058,NA,NA,1058,NA,ambiguous
133,959,2,175351,959,True,plasmid
134,940,2,175351,940,True,plasmid
135,918,1,2420913,918,True,chromosome
136,815,1,2420913,815,True,chromosome
137,791,3,46429,791,True,plasmid
138,743,1,2420913,743,True,chromosome
139,731,1,2420913,731,True,chromosome
140,717,1,2420913,717,True,chromosome
141,695,2,175351,695,True,plasmid
142,676,1,2420913,676,True,chromosome
143,636,NA,NA,636,NA,ambiguous
144,620,1,2420913,620,True,chromosome
145,611,1,2420913,611,True,chromosome
146,571,1,2420913,571,True,chromosome
147,538,NA,NA,538,NA,ambiguous
148,529,1,2420913,529,True,chromosome
149,525,2,175351,525,True,plasmid
150,494,NA,NA,494,NA,ambiguous
151,469,NA,NA,469,NA,ambiguous
152,449,NA,NA,449,NA,ambiguous
153,428,1,2420913,428,True,chromosome
154,416,NA,NA,416,NA,ambiguous
155,414,3,46429,414,True,plasmid
156,412,NA,NA,412,NA,ambiguous
157,395,1,2420913,395,True,chromosome
158,390,NA,NA,390,NA,ambiguous
159,387,1,2420913,387,True,chromosome
160,383,1,2420913,383,True,chromosome
161,362,NA,NA,362,NA,ambiguous
162,354,NA,NA,354,NA,ambiguous
163,334,1,2420913,334,True,chromosome
164,323,NA,NA,323,NA,ambiguous
165,311,1,2420913,311,True,chromosome
166,309,1,2420913,309,True,chromosome
167,308,1,2420913,308,True,chromosome
168,301,1,2420913,298,True,chromosome
169,274,1,2420913,274,True,chromosome
170,269,1,2420913,269,True,chromosome
171,262,1,2420913,262,True,chromosome
172,257,1,2420913,257,True,chromosome
173,250,1,2420913,250,True,chromosome
174,247,3,46429,247,True,plasmid
175,246,1,2420913,246,True,chromosome
176,243,NA,NA,243,NA,ambiguous
177,237,1,2420913,237,True,chromosome
178,229,1,2420913,229,True,chromosome
179,212,2,175351,168,True,plasmid
180,210,2,175351,210,True,plasmid
181,205,1,2420913,205,True,chromosome
182,192,1,2420913,192,True,chromosome
183,191,NA,NA,191,NA,ambiguous
184,190,2,175351,190,True,plasmid
185,186,NA,NA,186,NA,ambiguous
186,183,3,46429,183,True,plasmid
187,170,1,2420913,170,True,chromosome
188,164,1,2420913,164,True,chromosome
189,158,NA,NA,158,NA,ambiguous
190,147,3,46429,147,True,plasmid
191,145,1,2420913,145,True,chromosome
192,140,1,2420913,140,True,chromosome
193,132,1,2420913,132,True,chromosome
194,121,NA,NA,121,NA,ambiguous
195,121,NA,NA,121,NA,ambiguous
196,117,1,2420913,117,True,chromosome
197,117,1,2420913,117,True,chromosome
198,114,1,2420913,114,True,chromosome
199,109,1,2420913,109,True,chromosome
200,109,NA,NA,108,NA,ambiguous
201,109,2,175351,109,True,plasmid
202,108,1,2420913,108,True,chromosome
203,107,1,2420913,107,True,chromosome
204,106,1,2420913,106,True,chromosome
205,105,NA,NA,105,NA,ambiguous
206,104,NA,NA,104,NA,ambiguous
207,102,1,2420913,102,True,chromosome
208,100,NA,NA,100,NA,ambiguous
