short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
107,1099,1,2677926,1099,True,chromosome
108,1095,1,2677926,1095,True,chromosome
109,1028,1,2677926,1028,True,chromosome
110,955,NA,NA,955,NA,ambiguous
111,935,1,2677926,935,True,chromosome
112,914,NA,NA,914,NA,ambiguous
113,847,NA,NA,847,NA,ambiguous
114,780,1,2677926,780,True,chromosome
115,776,NA,NA,776,NA,ambiguous
116,767,2,167563,767,True,plasmid
117,692,NA,NA,692,NA,ambiguous
118,687,3,39303,687,True,plasmid
119,682,1,2677926,682,True,chromosome
120,652,NA,NA,652,NA,ambiguous
121,643,NA,NA,643,NA,ambiguous
122,611,1,2677926,611,True,chromosome
123,595,2,167563,595,True,plasmid
124,582,2,167563,582,True,plasmid
125,572,1,2677926,572,True,chromosome
126,529,2,167563,529,True,plasmid
127,529,NA,NA,529,NA,ambiguous
128,487,1,2677926,487,True,chromosome
129,479,NA,NA,479,NA,ambiguous
130,462,1,2677926,462,True,chromosome
131,399,NA,NA,399,NA,ambiguous
132,395,1,2677926,395,True,chromosome
133,390,1,2677926,390,True,chromosome
134,383,1,2677926,383,True,chromosome
135,381,2,167563,381,True,plasmid
136,375,NA,NA,375,NA,ambiguous
137,374,NA,NA,374,NA,ambiguous
138,368,1,2677926,368,True,chromosome
139,363,NA,NA,363,NA,ambiguous
140,353,1,2677926,353,True,chromosome
141,344,NA,NA,344,NA,ambiguous
142,328,1,2677926,328,True,chromosome
143,328,1,2677926,328,True,chromosome
144,326,NA,NA,326,NA,ambiguous
145,298,1,2677926,298,True,chromosome
146,283,1,2677926,283,True,chromosome
147,264,NA,NA,264,NA,ambiguous
148,263,1,2677926,263,True,chromosome
149,262,1,2677926,262,True,chromosome
150,254,NA,NA,254,NA,ambiguous
151,253,NA,NA,253,NA,ambiguous
152,235,1,2677926,235,True,chromosome
153,233,1,2677926,233,True,chromosome
154,229,1,2677926,229,True,chromosome
155,229,NA,NA,229,NA,ambiguous
156,218,2,167563,218,True,plasmid
157,206,1,2677926,206,True,chromosome
158,205,NA,NA,205,NA,ambiguous
159,194,1,2677926,194,True,chromosome
160,192,NA,NA,192,NA,ambiguous
161,188,1,2677926,188,True,chromosome
162,186,1,2677926,186,True,chromosome
163,182,NA,NA,182,NA,ambiguous
164,177,NA,NA,177,NA,ambiguous
165,166,1,2677926,166,True,chromosome
166,164,NA,NA,164,NA,ambiguous
167,160,2,167563,160,True,plasmid
168,160,2,167563,160,True,plasmid
169,158,NA,NA,158,NA,ambiguous
170,143,1,2677926,143,True,chromosome
171,143,1,2677926,143,True,chromosome
172,141,2,167563,141,True,plasmid
173,130,2,167563,130,True,plasmid
174,128,NA,NA,128,NA,ambiguous
175,126,3,39303,126,True,plasmid
176,122,1,2677926,122,True,chromosome
177,121,1,2677926,121,True,chromosome
178,120,1,2677926,120,True,chromosome
179,116,NA,NA,116,NA,ambiguous
180,116,NA,NA,116,NA,ambiguous
181,111,2,167563,111,True,plasmid
182,107,1,2677926,107,True,chromosome
