short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
82,4156,1,2730185,4156,True,chromosome
83,4137,3,16029,4137,True,plasmid
84,3378,1,2730185,3378,True,chromosome
85,2958,1,2730185,2958,True,chromosome
86,2938,1,2730185,2938,True,chromosome
87,2482,2,149034,2482,True,plasmid
88,2406,1,2730185,2406,True,chromosome
89,2383,1,2730185,2383,True,chromosome
90,2368,2,149034,2368,True,plasmid
91,2354,4,10188,2354,True,plasmid
92,2346,1,2730185,2346,True,chromosome
93,2056,5,2056,2056,True,plasmid
94,2022,1,2730185,2022,True,chromosome
95,2006,2,149034,2006,True,plasmid
96,1878,1,2730185,1878,True,chromosome
97,1789,NA,NA,1789,NA,ambiguous
98,1698,2,149034,1698,True,plasmid
99,1680,1,2730185,1680,True,chromosome
100,1514,NA,NA,1514,NA,ambiguous
101,1466,NA,NA,1466,NA,ambiguous
102,1442,1,2730185,1442,True,chromosome
103,1431,1,2730185,1431,True,chromosome
104,1416,1,2730185,1416,True,chromosome
105,1324,1,2730185,1324,True,chromosome
106,1303,1,2730185,1303,True,chromosome
107,1257,1,2730185,1257,True,chromosome
108,1148,NA,NA,1148,NA,ambiguous
109,1062,NA,NA,1062,NA,ambiguous
110,1059,1,2730185,1059,True,chromosome
111,945,1,2730185,929,True,chromosome
112,872,4,10188,872,True,plasmid
113,868,2,149034,868,True,plasmid
114,801,NA,NA,801,NA,ambiguous
115,744,1,2730185,744,True,chromosome
116,700,1,2730185,693,True,chromosome
117,694,1,2730185,694,True,chromosome
118,682,1,2730185,682,True,chromosome
119,611,1,2730185,611,True,chromosome
120,592,2,149034,592,True,plasmid
121,579,1,2730185,579,True,chromosome
122,578,1,2730185,578,True,chromosome
123,576,1,2730185,576,True,chromosome
124,563,NA,NA,563,NA,ambiguous
125,548,1,2730185,548,True,chromosome
126,540,2,149034,540,True,plasmid
127,529,NA,NA,529,NA,ambiguous
128,517,1,2730185,517,True,chromosome
129,462,1,2730185,462,True,chromosome
130,455,3,16029,455,True,plasmid
131,450,NA,NA,450,NA,ambiguous
132,425,NA,NA,425,NA,ambiguous
133,418,1,2730185,418,True,chromosome
134,414,2,149034,414,True,plasmid
135,409,1,2730185,409,True,chromosome
136,383,1,2730185,383,True,chromosome
137,382,1,2730185,382,True,chromosome
138,374,1,2730185,374,True,chromosome
139,371,1,2730185,371,True,chromosome
140,364,1,2730185,364,True,chromosome
141,347,2,149034,347,True,plasmid
142,332,1,2730185,332,True,chromosome
143,331,2,149034,331,True,plasmid
144,330,1,2730185,330,True,chromosome
145,271,NA,NA,271,NA,ambiguous
146,267,NA,NA,267,NA,ambiguous
147,262,1,2730185,262,True,chromosome
148,262,1,2730185,262,True,chromosome
149,248,NA,NA,248,NA,ambiguous
150,235,1,2730185,235,True,chromosome
151,231,1,2730185,231,True,chromosome
152,230,1,2730185,230,True,chromosome
153,223,1,2730185,223,True,chromosome
154,217,NA,NA,217,NA,ambiguous
155,200,1,2730185,200,True,chromosome
156,194,1,2730185,194,True,chromosome
157,181,NA,NA,181,NA,ambiguous
158,178,NA,NA,178,NA,ambiguous
159,168,1,2730185,168,True,chromosome
160,165,1,2730185,165,True,chromosome
161,164,1,2730185,164,True,chromosome
162,161,3,16029,161,True,plasmid
163,159,1,2730185,159,True,chromosome
164,153,NA,NA,153,NA,ambiguous
165,150,1,2730185,150,True,chromosome
166,149,1,2730185,149,True,chromosome
167,144,1,2730185,144,True,chromosome
168,143,1,2730185,143,True,chromosome
169,143,1,2730185,143,True,chromosome
170,143,1,2730185,143,True,chromosome
171,139,1,2730185,139,True,chromosome
172,135,1,2730185,135,True,chromosome
173,134,1,2730185,134,True,chromosome
174,131,3,16029,131,True,plasmid
175,130,1,2730185,130,True,chromosome
176,129,NA,NA,129,NA,ambiguous
177,128,NA,NA,128,NA,ambiguous
178,124,1,2730185,124,True,chromosome
179,124,1,2730185,124,True,chromosome
180,119,1,2730185,119,True,chromosome
181,110,NA,NA,110,NA,ambiguous
182,106,2,149034,106,True,plasmid
183,104,1,2730185,104,True,chromosome
