short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
160,445,NA,NA,445,NA,ambiguous
161,434,NA,NA,434,NA,ambiguous
162,430,5,38389,430,True,plasmid
163,416,4,59778,416,True,plasmid
164,412,2,200937,412,True,plasmid
165,398,2,200937,398,True,plasmid
166,398,NA,NA,398,NA,ambiguous
167,395,1,2744050,395,True,chromosome
168,395,NA,NA,395,NA,ambiguous
169,391,4,59778,391,True,plasmid
170,383,1,2744050,383,True,chromosome
171,373,2,200937,373,True,plasmid
172,370,3,63457,370,True,plasmid
173,370,2,200937,370,True,plasmid
174,368,2,200937,368,True,plasmid
175,366,7,9295,366,True,plasmid
176,359,1,2744050,359,True,chromosome
177,355,NA,NA,355,NA,ambiguous
178,339,2,200937,339,True,plasmid
179,335,1,2744050,335,True,chromosome
180,323,2,200937,323,True,plasmid
181,310,1,2744050,310,True,chromosome
182,308,2,200937,308,True,plasmid
183,304,NA,NA,304,NA,ambiguous
185,283,NA,NA,283,NA,ambiguous
186,277,2,200937,277,True,plasmid
187,264,1,2744050,264,True,chromosome
188,264,1,2744050,264,True,chromosome
189,262,1,2744050,262,True,chromosome
190,257,1,2744050,257,True,chromosome
191,252,7,9295,252,True,plasmid
192,243,1,2744050,243,True,chromosome
193,239,1,2744050,239,True,chromosome
194,235,1,2744050,235,True,chromosome
196,230,NA,NA,230,NA,ambiguous
197,226,1,2744050,226,True,chromosome
198,225,3,63457,225,True,plasmid
199,205,2,200937,205,True,plasmid
200,199,1,2744050,199,True,chromosome
201,198,NA,NA,198,NA,ambiguous
202,194,1,2744050,194,True,chromosome
204,189,2,200937,189,True,plasmid
205,188,2,200937,188,True,plasmid
206,187,5,38389,187,True,plasmid
207,186,6,13174,186,True,plasmid
208,184,1,2744050,184,True,chromosome
209,179,7,9295,179,True,plasmid
210,179,6,13174,179,True,plasmid
211,178,1,2744050,178,True,chromosome
212,177,1,2744050,177,True,chromosome
213,177,1,2744050,177,True,chromosome
214,177,1,2744050,177,True,chromosome
215,176,2,200937,176,True,plasmid
217,171,NA,NA,171,NA,ambiguous
218,171,2,200937,171,True,plasmid
219,171,2,200937,171,True,plasmid
220,164,NA,NA,164,NA,ambiguous
221,158,3,63457,158,True,plasmid
222,157,2,200937,157,True,plasmid
223,157,1,2744050,157,True,chromosome
224,155,4,59778,146,True,plasmid
225,146,NA,NA,146,NA,ambiguous
226,145,1,2744050,145,True,chromosome
227,145,1,2744050,145,True,chromosome
228,144,5,38389,144,True,plasmid
229,143,1,2744050,143,True,chromosome
230,143,1,2744050,143,True,chromosome
231,142,1,2744050,142,True,chromosome
232,138,1,2744050,138,True,chromosome
233,138,6,13174,138,True,plasmid
234,138,NA,NA,138,NA,ambiguous
235,134,NA,NA,134,NA,ambiguous
237,132,NA,NA,132,NA,ambiguous
238,129,4,59778,129,True,plasmid
239,125,2,200937,125,True,plasmid
240,123,2,200937,123,True,plasmid
241,123,2,200937,123,True,plasmid
242,123,4,59778,123,True,plasmid
243,120,NA,NA,120,NA,ambiguous
244,116,4,59778,116,True,plasmid
245,114,2,200937,114,True,plasmid
246,114,1,2744050,114,True,chromosome
247,101,1,2744050,101,True,chromosome
248,101,NA,NA,101,NA,ambiguous
